id_solicitante,edad,sexo,ciudad,region,estrato,nivel_educativo,estado_civil,num_dependientes,tipo_empleo,antiguedad_laboral_meses,ingreso_mensual,gastos_fijos_mensuales,score_buro,num_creditos_anteriores,num_creditos_mora,dias_mora_max,monto_solicitado,plazo_meses,relacion_cuota_ingreso,tiene_codeudor,tiene_garantia,credito_aprobado
FC-08214,25,M,Barranquilla,costa_norte,3,universitario,casado,4,empleado_formal,22,1444463,516908,579,2,0,0,5000000,18,0.235,0,0,0
FC-08215,66,F,Bogotá,interior,2,tecnico,union_libre,0,empleado_formal,164,1755240,805311,449,5,1,30,5000000,12,0.2727,0,0,0
FC-08216,18,M,Medellín,interior,2,universitario,soltero,2,empleado_formal,8,1483551,737112,499,3,0,0,10000000,24,0.3645,1,1,1
FC-08217,59,M,Bogotá,interior,3,primaria,soltero,1,empleado_formal,167,2588293,1559295,438,1,1,60,3000000,24,0.0627,0,1,0
FC-08218,34,F,Cali,costa_norte,1,primaria,casado,0,empleado_formal,60,1518670,841069,415,4,0,0,2000000,6,0.2367,0,0,0
FC-08219,69,M,Cali,costa_norte,5,tecnico,casado,1,independiente,43,5003995,2020238,534,2,1,180,8000000,24,0.0865,0,0,0
FC-08220,67,M,Medellín,interior,3,tecnico,casado,2,independiente,14,2184796,1117402,460,4,0,0,3000000,18,0.0932,1,0,0
FC-08221,47,M,Pereira,interior,4,primaria,divorciado,3,pensionado,179,3091970,1762142,350,5,0,0,5000000,6,0.2906,0,0,0
FC-08222,52,M,Barranquilla,costa_norte,3,universitario,soltero,2,independiente,18,2911086,1525651,459,2,0,0,8000000,36,0.1113,0,0,0
FC-08223,21,F,Bogotá,interior,3,tecnico,casado,0,independiente,10,1340107,636696,391,3,0,0,5000000,36,0.1511,1,0,0
FC-08224,33,M,Bogotá,interior,5,primaria,union_libre,0,desempleado,0,548177,289190,509,0,0,0,500000,18,0.0619,1,0,0
FC-08225,48,F,Cali,costa_norte,3,tecnico,soltero,0,independiente,68,2174108,1266723,570,2,2,60,1000000,12,0.044,1,0,0
FC-08226,33,F,Medellín,interior,3,universitario,union_libre,0,empleado_formal,25,2938033,1207130,560,3,0,0,5000000,24,0.092,1,0,1
FC-08227,69,M,Bogotá,interior,6,bachillerato,union_libre,0,desempleado,0,677808,291777,527,5,0,0,10000000,12,1.4123,0,0,0
FC-08228,45,M,Cali,costa_norte,3,universitario,divorciado,0,empleado_formal,13,2049551,1195712,569,1,1,120,2000000,36,0.0395,1,1,1
FC-08229,32,F,Medellín,interior,3,tecnico,union_libre,0,informal,6,2344131,1460199,579,1,0,0,1000000,60,0.0129,0,1,1
FC-08230,45,F,Pereira,interior,4,bachillerato,soltero,1,informal,18,3045818,1272520,609,4,0,0,2000000,24,0.0355,0,0,1
FC-08231,58,M,Medellín,interior,2,universitario,casado,3,desempleado,0,559201,215592,544,0,0,0,500000,6,0.1607,0,0,0
FC-08232,28,M,Barranquilla,costa_norte,1,bachillerato,union_libre,0,empleado_formal,34,888258,494578,603,2,1,90,3000000,36,0.1368,0,0,0
FC-08233,62,M,Medellín,interior,3,bachillerato,soltero,0,independiente,9,1865328,708118,440,1,0,0,2000000,12,0.1026,0,1,0
FC-08234,34,M,Bogotá,interior,5,tecnico,casado,0,independiente,1,6463396,4651977,622,4,0,0,2000000,18,0.021,0,1,1
FC-08235,19,F,Cartagena,costa_norte,2,universitario,soltero,0,independiente,173,1567327,825497,476,0,0,0,3000000,48,0.065,0,1,0
FC-08236,28,F,Bogotá,interior,4,bachillerato,union_libre,0,independiente,3,5730870,2561155,541,4,1,120,500000,24,0.0047,1,0,0
FC-08237,35,M,Medellín,interior,3,tecnico,divorciado,2,pensionado,28,2088080,1373843,571,3,0,0,8000000,6,0.6886,0,0,0
FC-08238,55,F,Cali,costa_norte,1,universitario,union_libre,2,empleado_formal,22,978523,478981,350,1,1,120,2000000,12,0.1957,0,0,0
FC-08239,23,M,Bogotá,interior,3,primaria,soltero,5,independiente,16,1735533,667654,590,0,0,0,5000000,48,0.0978,0,0,0
FC-08240,45,F,Bogotá,interior,2,bachillerato,casado,0,empleado_formal,10,1198817,871570,435,5,0,0,5000000,24,0.2255,0,0,0
FC-08241,63,M,Cali,costa_norte,2,primaria,divorciado,2,empleado_formal,16,1628443,883674,525,0,0,0,1000000,36,0.0249,0,0,0
FC-08242,69,M,Barranquilla,costa_norte,1,posgrado,union_libre,2,empleado_formal,14,1286055,577993,419,3,1,90,3000000,18,0.1583,0,0,0
FC-08243,35,M,Ibagué,interior,1,bachillerato,casado,2,informal,1,696452,444069,426,2,2,30,3000000,24,0.2329,0,0,0
FC-08244,64,F,Medellín,interior,3,tecnico,casado,3,informal,13,2828602,1252292,603,2,0,0,3000000,12,0.1015,0,0,1
FC-08245,34,F,Barranquilla,costa_norte,2,universitario,union_libre,0,empleado_formal,48,1573439,1063791,356,3,0,0,2000000,12,0.1217,0,1,0
FC-08246,42,F,Medellín,interior,3,bachillerato,soltero,3,informal,21,1555878,619395,558,0,0,0,3000000,36,0.0781,0,0,0
FC-08247,52,M,Cartagena,costa_norte,2,primaria,casado,4,independiente,43,1127749,603768,356,6,3,120,3000000,12,0.2546,0,0,0
FC-08248,52,F,Bogotá,interior,2,bachillerato,casado,0,pensionado,2,969273,645801,445,0,0,0,3000000,6,0.5563,0,0,0
FC-08249,18,F,Bucaramanga,interior,3,universitario,soltero,2,independiente,62,2547762,1465269,599,2,0,0,2000000,36,0.0318,0,0,1
FC-08250,29,M,Bogotá,interior,2,bachillerato,union_libre,0,empleado_formal,18,1836881,897576,389,6,0,0,3000000,12,0.1563,0,1,0
FC-08251,42,F,Pereira,interior,4,universitario,casado,2,empleado_formal,13,4919797,3461277,556,1,1,30,2000000,36,0.0165,0,0,1
FC-08252,46,F,Bogotá,interior,1,universitario,casado,4,informal,2,1198761,752214,401,2,1,60,500000,24,0.0226,0,1,0
FC-08253,65,M,Cali,costa_norte,2,primaria,casado,4,pensionado,1,1044094,422082,362,2,0,0,1000000,6,0.1721,1,0,0
FC-08254,45,F,Barranquilla,costa_norte,5,universitario,divorciado,0,empleado_formal,2,5799110,2954608,533,1,0,0,1000000,6,0.031,0,1,1
FC-08255,19,M,Bogotá,interior,2,tecnico,union_libre,0,pensionado,7,1793174,700693,409,0,0,0,3000000,24,0.0905,1,0,0
FC-08256,55,F,Barranquilla,costa_norte,3,bachillerato,casado,5,empleado_formal,5,2198436,1120788,350,2,2,90,2000000,48,0.0309,1,0,0
FC-08257,32,M,Barranquilla,costa_norte,5,bachillerato,casado,5,independiente,45,7688037,3971361,667,4,1,60,2000000,18,0.0177,0,1,1
FC-08258,38,M,Bogotá,interior,5,tecnico,soltero,2,independiente,8,6021285,3333793,508,3,0,0,2000000,36,0.0135,0,0,1
FC-08259,59,F,Pereira,interior,6,primaria,casado,1,informal,21,9571549,4213968,652,0,0,0,3000000,18,0.0213,0,0,1
FC-08260,43,M,Bucaramanga,interior,2,bachillerato,casado,0,independiente,108,2580263,1001220,675,3,0,0,1000000,12,0.0371,0,0,1
FC-08261,23,M,Bogotá,interior,3,tecnico,casado,1,independiente,15,3184695,1923644,536,3,0,0,5000000,60,0.0474,0,0,0
FC-08262,52,F,Bogotá,interior,3,universitario,union_libre,4,desempleado,0,539287,357434,512,3,0,0,2000000,24,0.2005,0,1,0
FC-08263,19,M,Cartagena,costa_norte,2,primaria,union_libre,1,empleado_formal,123,715752,498427,426,1,0,0,8000000,18,0.7587,0,0,0
FC-08264,20,M,Cartagena,costa_norte,3,posgrado,casado,0,empleado_formal,98,2662001,1927720,384,5,0,0,8000000,12,0.2877,0,0,0
FC-08265,71,M,Bogotá,interior,2,bachillerato,soltero,0,informal,3,2156906,1298009,636,3,0,0,3000000,18,0.0944,0,0,1
FC-08266,54,M,Cúcuta,costa_norte,5,bachillerato,union_libre,3,independiente,68,9250589,6893429,621,5,1,180,1000000,18,0.0073,0,0,1
FC-08267,44,M,Bogotá,interior,4,bachillerato,casado,4,informal,11,3417361,2182936,574,1,1,30,1000000,36,0.0119,0,0,0
FC-08268,69,M,Bogotá,interior,1,universitario,casado,0,informal,54,824424,403001,528,0,0,0,2000000,24,0.1312,0,1,0
FC-08269,42,F,Medellín,interior,2,posgrado,soltero,2,independiente,1,2244455,1664061,419,5,1,60,3000000,36,0.0541,1,1,0
FC-08270,22,M,Pereira,interior,4,bachillerato,soltero,2,independiente,44,4077007,1837265,506,1,1,60,1000000,48,0.0083,0,1,0
FC-08271,40,F,Medellín,interior,2,posgrado,casado,1,empleado_formal,73,2122341,979587,373,0,0,0,2000000,12,0.0902,0,0,0
FC-08272,30,M,Barranquilla,costa_norte,2,tecnico,soltero,2,empleado_formal,12,1849188,723509,403,3,2,30,5000000,48,0.0918,0,1,0
FC-08273,36,F,Bogotá,interior,3,universitario,soltero,0,empleado_formal,142,2739063,1319697,595,2,0,0,2000000,24,0.0395,1,0,1
FC-08274,57,M,Cali,costa_norte,2,tecnico,soltero,3,independiente,24,1914865,1273521,578,5,1,30,2000000,18,0.0709,1,1,1
FC-08275,68,F,Bogotá,interior,4,tecnico,divorciado,3,informal,17,2491215,1501333,401,3,0,0,3000000,36,0.0488,1,0,0
FC-08276,30,M,Bogotá,interior,2,bachillerato,divorciado,2,pensionado,32,1797064,1314865,620,3,0,0,5000000,24,0.1505,0,0,1
FC-08277,43,M,Medellín,interior,4,posgrado,casado,3,desempleado,0,571204,333689,350,1,0,0,1000000,18,0.1188,0,0,0
FC-08278,21,M,Barranquilla,costa_norte,3,universitario,union_libre,1,informal,24,1772001,1108865,494,0,0,0,2000000,60,0.0341,0,0,0
FC-08279,66,M,Bogotá,interior,3,bachillerato,soltero,0,independiente,199,2359766,1318532,470,2,2,60,15000000,36,0.2575,0,0,0
FC-08280,41,M,Cartagena,costa_norte,2,primaria,divorciado,0,desempleado,0,572671,354855,442,2,0,0,3000000,12,0.5015,0,0,0
FC-08281,51,F,Bogotá,interior,2,universitario,soltero,3,informal,35,1433970,791117,350,0,0,0,3000000,18,0.142,0,0,0
FC-08282,66,F,Barranquilla,costa_norte,1,posgrado,soltero,2,independiente,103,600000,211237,350,1,0,0,1000000,36,0.0675,0,0,0
FC-08283,27,M,Cali,costa_norte,2,bachillerato,casado,1,independiente,53,1298011,521584,470,0,0,0,8000000,18,0.4184,1,0,0
FC-08284,32,M,Bogotá,interior,6,universitario,union_libre,1,desempleado,0,573134,226750,760,2,2,180,5000000,48,0.2961,1,0,0
FC-08285,45,F,Bogotá,interior,2,tecnico,casado,0,empleado_formal,20,1191432,435454,761,1,0,0,10000000,6,1.5085,1,0,0
FC-08286,69,F,Cali,costa_norte,1,bachillerato,union_libre,0,informal,36,758079,275892,486,6,0,0,3000000,36,0.1603,0,0,0
FC-08287,35,M,Bogotá,interior,5,bachillerato,casado,3,empleado_formal,105,7946570,4116497,705,0,0,0,8000000,18,0.0683,0,0,1
FC-08288,49,M,Bogotá,interior,4,bachillerato,casado,0,informal,145,4368310,1764385,595,3,0,0,3000000,48,0.0233,0,0,1
FC-08289,57,F,Bogotá,interior,3,bachillerato,soltero,2,empleado_formal,48,2768368,1949217,474,1,0,0,1000000,48,0.0123,0,1,1
FC-08290,45,F,Bogotá,interior,4,universitario,casado,3,empleado_formal,13,4804245,3603149,544,2,0,0,1000000,18,0.0141,1,0,1
FC-08291,68,M,Pereira,interior,3,primaria,soltero,2,independiente,10,2750526,1888451,473,3,0,0,5000000,18,0.1234,1,0,1
FC-08292,30,M,Cartagena,costa_norte,2,posgrado,union_libre,0,desempleado,0,506726,193194,466,1,0,0,1000000,18,0.134,1,1,0
FC-08293,42,F,Medellín,interior,1,universitario,casado,0,empleado_formal,75,934427,429709,392,2,0,0,15000000,24,0.8681,1,0,0
FC-08294,35,F,Medellín,interior,3,universitario,soltero,0,empleado_formal,3,1168098,674180,526,2,1,180,3000000,12,0.2458,0,0,0
FC-08295,31,M,Medellín,interior,4,tecnico,soltero,3,pensionado,78,4577666,2463865,506,4,0,0,2000000,18,0.0297,0,1,1
FC-08296,19,M,Bucaramanga,interior,4,tecnico,soltero,2,empleado_formal,34,5153515,3255642,568,2,0,0,3000000,24,0.0315,0,1,1
FC-08297,71,F,Cali,costa_norte,2,bachillerato,union_libre,3,independiente,5,1506570,1092714,350,2,0,0,2000000,6,0.2386,0,0,0
FC-08298,24,F,Cali,costa_norte,3,tecnico,divorciado,0,empleado_formal,6,1708302,700519,612,1,0,0,8000000,24,0.2532,0,1,1
FC-08299,28,M,Bucaramanga,interior,3,tecnico,soltero,3,empleado_formal,26,2629103,1448233,440,1,0,0,2000000,60,0.023,0,1,0
FC-08300,33,M,Medellín,interior,6,universitario,casado,0,informal,42,16126721,9297212,584,0,0,0,3000000,24,0.0101,1,0,1
FC-08301,62,M,Bucaramanga,interior,2,tecnico,union_libre,0,independiente,49,1594881,645085,617,5,1,60,2000000,24,0.0678,0,0,0
FC-08302,52,M,Ibagué,interior,2,posgrado,soltero,1,empleado_formal,91,1506846,535899,506,4,0,0,8000000,36,0.215,0,0,0
FC-08303,62,M,Bucaramanga,interior,3,primaria,soltero,0,independiente,106,2543324,1805539,474,4,0,0,5000000,12,0.1882,0,0,0
FC-08304,32,M,Cúcuta,costa_norte,2,tecnico,union_libre,2,empleado_formal,13,2348100,1486422,492,0,0,0,3000000,18,0.0867,0,0,0
FC-08305,63,F,Bogotá,interior,3,bachillerato,divorciado,1,independiente,6,1640938,1033922,374,1,1,30,8000000,24,0.2636,0,0,0
FC-08306,63,M,Manizales,interior,4,universitario,soltero,2,independiente,52,2435859,1323513,631,6,2,60,3000000,18,0.0836,0,0,0
FC-08307,22,F,Cali,costa_norte,2,primaria,soltero,4,independiente,106,1539828,1139755,532,5,0,0,2000000,24,0.0702,1,0,0
FC-08308,28,F,Medellín,interior,3,tecnico,soltero,1,desempleado,0,347126,248735,444,3,0,0,8000000,6,4.1422,0,0,0
FC-08309,28,M,Bogotá,interior,3,tecnico,casado,0,empleado_formal,1,2899832,1202985,552,3,0,0,1000000,18,0.0234,0,0,1
FC-08310,63,F,Cali,costa_norte,2,bachillerato,casado,1,independiente,29,1698820,601358,473,2,0,0,5000000,48,0.0999,0,0,0
FC-08311,55,F,Medellín,interior,2,bachillerato,casado,1,informal,25,1204150,495376,487,3,1,30,3000000,48,0.0846,0,0,0
FC-08312,49,F,Cali,costa_norte,4,posgrado,casado,2,independiente,14,4451243,2476899,434,5,0,0,3000000,12,0.0645,1,0,0
FC-08313,36,F,Cali,costa_norte,2,posgrado,divorciado,0,empleado_formal,1,1042115,390491,420,2,1,30,1000000,12,0.0919,0,0,0
FC-08314,25,M,Pereira,interior,3,universitario,union_libre,1,informal,1,3289662,2019714,685,4,0,0,1000000,12,0.0291,0,0,1
FC-08315,49,F,Barranquilla,costa_norte,1,bachillerato,divorciado,0,independiente,50,1232685,640857,459,4,0,0,1000000,24,0.0439,0,0,0
FC-08316,60,M,Bogotá,interior,1,universitario,casado,2,empleado_formal,9,1072145,657959,383,4,2,120,10000000,24,0.5044,0,0,0
FC-08317,42,F,Cúcuta,costa_norte,1,bachillerato,union_libre,0,desempleado,0,459687,187005,399,4,3,30,8000000,6,3.1279,0,0,0
FC-08318,58,F,Bogotá,interior,1,universitario,soltero,3,empleado_formal,98,1203016,785500,598,5,0,0,2000000,18,0.1129,0,0,1
FC-08319,36,M,Bogotá,interior,1,bachillerato,soltero,3,empleado_formal,26,1303365,752594,422,4,2,120,5000000,24,0.2074,1,1,0
FC-08320,59,M,Bogotá,interior,5,universitario,union_libre,0,informal,22,4679952,2451076,608,2,0,0,1000000,24,0.0116,1,1,1
FC-08321,31,M,Bucaramanga,interior,2,universitario,union_libre,0,empleado_formal,16,811995,467763,510,2,0,0,3000000,24,0.1998,1,0,0
FC-08322,41,M,Cúcuta,costa_norte,3,universitario,union_libre,2,pensionado,85,3487580,1418349,562,1,0,0,2000000,6,0.1031,0,1,1
FC-08323,21,F,Bucaramanga,interior,6,universitario,soltero,3,independiente,71,10626411,5726966,679,3,2,60,1000000,24,0.0051,1,0,1
FC-08324,59,F,Medellín,interior,1,bachillerato,union_libre,2,empleado_formal,5,1569351,689855,503,4,1,30,2000000,36,0.0516,1,1,0
FC-08325,29,M,Bogotá,interior,2,bachillerato,union_libre,0,informal,152,1390053,857936,534,1,0,0,1000000,18,0.0488,0,0,0
FC-08326,34,F,Barranquilla,costa_norte,5,universitario,casado,0,empleado_formal,78,7023877,2865348,731,2,0,0,5000000,24,0.0385,0,1,1
FC-08327,30,M,Bogotá,interior,3,universitario,divorciado,5,independiente,68,3173167,1641183,628,4,0,0,2000000,12,0.0603,0,0,1
FC-08328,44,M,Bucaramanga,interior,2,posgrado,soltero,0,empleado_formal,33,1729884,655258,553,5,3,360,500000,12,0.0277,0,0,0
FC-08329,23,M,Bogotá,interior,3,primaria,casado,2,pensionado,46,1861171,1343298,467,0,0,0,1000000,24,0.0291,0,0,0
FC-08330,35,F,Bogotá,interior,2,tecnico,casado,5,informal,127,1941408,955492,656,2,2,60,1000000,24,0.0279,0,0,0
FC-08331,43,M,Cartagena,costa_norte,4,bachillerato,soltero,0,informal,70,4871202,2446960,539,0,0,0,3000000,36,0.0249,0,1,1
FC-08332,58,M,Cali,costa_norte,4,universitario,soltero,3,empleado_formal,11,2948868,2163366,467,4,2,360,1000000,24,0.0183,1,0,0
FC-08333,38,M,Cali,costa_norte,1,bachillerato,soltero,2,empleado_formal,3,815637,512441,350,5,0,0,1000000,6,0.2204,0,0,0
FC-08334,57,M,Bucaramanga,interior,1,bachillerato,union_libre,2,informal,32,1542849,1113587,457,5,0,0,3000000,36,0.0788,0,0,0
FC-08335,51,F,Manizales,interior,3,posgrado,casado,0,desempleado,0,616998,371757,560,0,0,0,3000000,48,0.165,0,1,0
FC-08336,18,F,Cali,costa_norte,2,tecnico,union_libre,2,independiente,25,2878065,2065778,381,3,0,0,3000000,48,0.0354,0,0,0
FC-08337,43,M,Medellín,interior,2,primaria,soltero,5,empleado_formal,221,1660740,988923,350,1,1,30,8000000,24,0.2605,1,0,0
FC-08338,65,M,Barranquilla,costa_norte,5,tecnico,casado,0,empleado_formal,26,8233499,4798887,568,0,0,0,5000000,36,0.0246,0,0,1
FC-08339,42,F,Bogotá,interior,3,tecnico,union_libre,1,empleado_formal,2,2859022,2131261,653,1,0,0,2000000,24,0.0378,0,1,1
FC-08340,28,F,Bogotá,interior,3,posgrado,casado,2,empleado_formal,74,1889128,1275657,506,2,1,60,2000000,24,0.0573,1,0,0
FC-08341,27,M,Barranquilla,costa_norte,3,bachillerato,union_libre,0,independiente,108,2012019,811249,640,3,0,0,500000,36,0.0101,0,0,1
FC-08342,66,M,Ibagué,interior,4,tecnico,union_libre,1,empleado_formal,35,5260090,2430531,694,5,0,0,3000000,36,0.0231,0,1,1
FC-08343,67,M,Medellín,interior,2,universitario,soltero,1,empleado_formal,82,2901029,1596143,662,6,0,0,1000000,24,0.0186,1,1,1
FC-08344,41,M,Bogotá,interior,4,bachillerato,divorciado,0,informal,40,3763002,2466158,561,6,1,30,3000000,60,0.0241,0,0,0
FC-08345,57,F,Cartagena,costa_norte,2,tecnico,union_libre,2,desempleado,0,332776,133155,553,4,0,0,2000000,18,0.408,0,0,0
FC-08346,29,M,Barranquilla,costa_norte,5,bachillerato,soltero,0,empleado_formal,18,8806016,3351592,736,0,0,0,3000000,24,0.0184,1,0,1
FC-08347,71,M,Medellín,interior,1,universitario,soltero,0,pensionado,75,1333288,999005,538,2,1,120,2000000,36,0.0608,1,1,0
FC-08348,21,M,Cartagena,costa_norte,2,tecnico,soltero,0,informal,220,1442073,630287,527,4,0,0,5000000,12,0.3319,0,0,0
FC-08349,66,F,Bogotá,interior,3,bachillerato,union_libre,2,desempleado,0,352508,151123,504,2,0,0,3000000,12,0.8147,0,0,0
FC-08350,67,F,Ibagué,interior,4,posgrado,casado,1,independiente,10,3423235,2053312,486,0,0,0,2000000,12,0.0559,0,0,0
FC-08351,49,F,Ibagué,interior,2,universitario,union_libre,1,empleado_formal,94,2267594,1204578,549,1,1,30,3000000,36,0.0536,0,0,0
FC-08352,53,M,Medellín,interior,3,posgrado,casado,2,informal,27,2352317,831051,351,1,0,0,10000000,24,0.2299,1,0,0
FC-08353,41,M,Cúcuta,costa_norte,2,universitario,soltero,1,informal,61,1614084,796350,567,3,0,0,2000000,36,0.0502,1,0,1
FC-08354,45,M,Medellín,interior,3,universitario,divorciado,3,empleado_formal,102,1992328,1401458,452,3,0,0,3000000,24,0.0814,0,1,0
FC-08355,43,F,Cúcuta,costa_norte,2,universitario,union_libre,4,desempleado,0,396962,285040,353,4,2,180,2000000,18,0.342,0,0,0
FC-08356,55,F,Barranquilla,costa_norte,4,bachillerato,casado,5,informal,10,3765101,2608396,622,3,0,0,2000000,24,0.0287,0,0,1
FC-08357,48,M,Medellín,interior,2,tecnico,casado,2,informal,31,1439624,791278,504,3,0,0,1000000,12,0.0665,1,1,0
FC-08358,30,M,Medellín,interior,5,bachillerato,soltero,2,pensionado,103,9385497,5587595,675,2,0,0,3000000,24,0.0173,0,1,1
FC-08359,53,F,Medellín,interior,3,bachillerato,soltero,1,informal,1,2459752,1550218,469,5,3,30,8000000,12,0.3113,0,1,0
FC-08360,42,M,Bucaramanga,interior,6,bachillerato,union_libre,2,independiente,18,10057197,6040830,646,2,0,0,1000000,60,0.003,0,1,1
FC-08361,67,F,Bogotá,interior,3,tecnico,casado,1,empleado_formal,2,2731902,1873144,549,3,1,60,5000000,12,0.1752,0,0,0
FC-08362,68,F,Bogotá,interior,2,bachillerato,soltero,1,empleado_formal,2,2453331,993032,386,3,0,0,5000000,24,0.1102,1,0,0
FC-08363,49,F,Cali,costa_norte,3,bachillerato,soltero,0,informal,14,2217960,1581300,452,0,0,0,500000,48,0.0077,1,0,0
FC-08364,36,F,Pereira,interior,2,tecnico,casado,1,pensionado,19,1864520,872246,495,6,0,0,5000000,6,0.482,0,1,0
FC-08365,55,M,Cali,costa_norte,6,universitario,union_libre,2,independiente,228,13191378,9853244,771,1,1,30,8000000,60,0.0183,0,0,1
FC-08366,47,F,Bogotá,interior,2,primaria,union_libre,1,independiente,6,1774516,1260323,467,0,0,0,10000000,24,0.3047,0,0,0
FC-08367,30,M,Bogotá,interior,5,tecnico,soltero,2,independiente,1,7892821,4399722,635,3,0,0,2000000,18,0.0172,0,0,1
FC-08368,49,F,Barranquilla,costa_norte,2,posgrado,soltero,5,independiente,18,1588762,1031692,384,3,0,0,10000000,18,0.4273,0,0,0
FC-08369,30,F,Medellín,interior,3,tecnico,union_libre,3,independiente,1,2967177,1926504,641,2,0,0,8000000,18,0.183,0,0,1
FC-08370,37,M,Bogotá,interior,1,posgrado,union_libre,5,independiente,5,850412,434070,434,4,1,60,10000000,36,0.4763,0,0,0
FC-08371,33,F,Cartagena,costa_norte,3,bachillerato,soltero,2,independiente,36,3238713,2096682,598,3,0,0,8000000,36,0.1,1,0,1
FC-08372,60,F,Barranquilla,costa_norte,3,universitario,casado,4,empleado_formal,17,3338028,1757631,639,5,0,0,15000000,6,0.8077,0,0,0
FC-08373,41,M,Barranquilla,costa_norte,3,tecnico,divorciado,0,empleado_formal,77,1777137,940861,493,0,0,0,8000000,12,0.4309,1,1,0
FC-08374,50,M,Bogotá,interior,3,primaria,casado,4,informal,17,3236317,1254812,551,4,0,0,5000000,12,0.1479,0,1,1
FC-08375,59,F,Bogotá,interior,2,universitario,casado,2,independiente,5,1591864,962279,629,5,1,30,5000000,60,0.0948,1,0,1
FC-08376,34,M,Barranquilla,costa_norte,5,posgrado,union_libre,2,independiente,51,3859088,2679412,543,3,0,0,1000000,12,0.0248,0,0,1
FC-08377,58,F,Barranquilla,costa_norte,1,universitario,casado,5,independiente,40,1594502,806957,639,2,0,0,1000000,48,0.0213,0,0,1
FC-08378,30,F,Bogotá,interior,4,universitario,casado,1,empleado_formal,202,4835924,3565684,604,3,0,0,500000,6,0.0186,1,0,1
FC-08379,21,M,Ibagué,interior,3,universitario,casado,3,empleado_formal,10,1794301,855513,387,1,0,0,2000000,36,0.0451,0,0,0
FC-08380,44,M,Bogotá,interior,3,primaria,casado,1,empleado_formal,11,2853962,1685928,492,6,1,120,1000000,48,0.0119,0,1,0
FC-08381,65,F,Cali,costa_norte,2,bachillerato,union_libre,3,independiente,7,1356347,966087,402,1,0,0,2000000,6,0.265,0,1,0
FC-08382,27,F,Bucaramanga,interior,1,universitario,casado,1,informal,7,989999,638161,366,2,0,0,8000000,24,0.437,0,1,0
FC-08383,25,F,Cúcuta,costa_norte,3,tecnico,soltero,1,independiente,11,2107116,1206614,417,1,0,0,3000000,24,0.077,0,0,0
FC-08384,23,M,Bogotá,interior,2,universitario,soltero,0,independiente,81,889698,508923,531,2,0,0,3000000,36,0.1366,1,0,0
FC-08385,18,F,Cúcuta,costa_norte,5,tecnico,soltero,2,informal,51,5287093,2511642,726,2,0,0,500000,12,0.0091,0,0,1
FC-08386,56,F,Medellín,interior,4,universitario,soltero,0,empleado_formal,28,3186072,1167241,633,2,1,60,5000000,24,0.0849,1,1,1
FC-08387,20,F,Cali,costa_norte,3,universitario,union_libre,2,empleado_formal,13,2213909,981763,516,3,0,0,2000000,60,0.0273,0,0,0
FC-08388,54,M,Bogotá,interior,3,tecnico,casado,2,independiente,23,3927965,2764917,612,1,0,0,1000000,24,0.0138,1,0,1
FC-08389,58,F,Bogotá,interior,4,tecnico,soltero,3,empleado_formal,20,6788856,2850952,700,2,0,0,2000000,48,0.01,0,1,1
FC-08390,48,F,Bogotá,interior,4,posgrado,soltero,0,empleado_formal,2,4087987,2282788,485,1,0,0,15000000,48,0.1245,0,0,1
FC-08391,22,F,Cali,costa_norte,3,universitario,casado,0,empleado_formal,33,2841689,1850755,572,4,0,0,5000000,48,0.0597,0,0,0
FC-08392,23,M,Medellín,interior,1,universitario,soltero,3,informal,27,1637146,929754,528,1,1,30,500000,24,0.0165,0,0,0
FC-08393,69,M,Cúcuta,costa_norte,3,bachillerato,soltero,2,empleado_formal,47,1671352,786116,404,1,0,0,1000000,6,0.1075,0,0,0
FC-08394,26,F,Cali,costa_norte,4,tecnico,divorciado,3,empleado_formal,75,4550585,3017464,615,4,0,0,5000000,6,0.1975,0,0,1
FC-08395,18,F,Bogotá,interior,2,tecnico,soltero,0,informal,77,1989923,1442176,479,0,0,0,2000000,18,0.0682,1,0,0
FC-08396,34,M,Cúcuta,costa_norte,4,universitario,union_libre,2,independiente,4,4112172,2871455,527,0,0,0,1000000,60,0.0073,1,0,1
FC-08397,32,F,Bucaramanga,interior,3,tecnico,union_libre,4,empleado_formal,4,2139577,1434071,540,2,1,180,2000000,36,0.0379,0,0,0
FC-08398,30,M,Bogotá,interior,2,universitario,soltero,4,empleado_formal,64,1247740,760847,430,2,2,60,2000000,12,0.1534,0,0,0
FC-08399,21,M,Cali,costa_norte,2,bachillerato,soltero,1,pensionado,23,1654228,1145973,539,3,0,0,5000000,18,0.2052,1,1,1
FC-08400,71,M,Bogotá,interior,3,bachillerato,soltero,0,informal,61,2205357,965872,529,0,0,0,2000000,36,0.0367,0,0,1
FC-08401,52,M,Cali,costa_norte,1,primaria,union_libre,0,independiente,20,963050,532143,504,3,0,0,500000,12,0.0497,1,0,0
FC-08402,30,M,Bogotá,interior,2,bachillerato,soltero,2,empleado_formal,32,852476,561319,362,3,0,0,500000,60,0.0177,1,1,0
FC-08403,53,M,Medellín,interior,2,universitario,casado,2,informal,15,1920099,1292849,562,2,0,0,10000000,60,0.1572,1,1,0
FC-08404,34,F,Barranquilla,costa_norte,2,universitario,soltero,0,empleado_formal,75,2361935,975249,458,3,1,60,3000000,12,0.1216,0,1,0
